Load_NO,Load_SE,Load_FI,Load_DK,Load_IE,Load_UK,Load_NL,Load_BE,Load_LU,Load_DE,Load_PL,Load_LV,Load_EE,Load_LT,Load_CZ,Load_AT,Load_SK,Load_HU,Load_FR,Load_CH,Load_IT,Load_SI,Load_HR,Load_RO,Load_BG,Load_GR,Load_ES,Load_PT
12590,11180,7177,3131,3649,22028,11808,8509,480.5,44983.25,17090,570,701,1052,5675,5699.5,2628,4711,44960,6258,27250,1263,1824.75,5471,3534,4231,24072,5844
12349,10774,6920,2914,3385.5,20409,11082.25,8302,452.25,41955,15937,531,675,995,5297,5434,2506,4380.75,42052,5916,24789,1213,1621.5,5235.75,3266,3930,22738,5250
12027,10716,6776,2933,3165,19888,10510,7758.75,424.5,40141.75,15260,511,664,962,5114,5072.25,2354,4125.5,39913,6724,23323,1144,1503.5,5075.25,3141,3772,21628,4936
11783,10705,6745,2721,3003.5,19319,10164.75,7310.75,415,38553.25,14844,499,654,943,5067,4918,2320,3934.5,38377,6254,22380,1089,1409.75,5005,3068,3674,20490,4655
11717,10705,6628,2627,2901.5,18438,9988.5,7231.25,412.25,38141,14784,495,640,949,5148,4789.25,2309,3829,36014,6242,22029,1096,1383.75,4964.75,3039,3652,19891,4467
11579,10755,6643,2589,2841,18133.5,9955.5,7142.75,416.75,38370.75,14590,488,627,954,5148,4806.5,2317,3829.25,34582,6326,21846,1100,1416.5,4952.25,3095,3716,19589,4358
11570,10554,6799,2611,2808,18452.5,9904.75,7084,424.5,38697,14388,524,681,1015,5084,5024.75,2298,3788,34818,6622,22085,1127,1412.25,4963,3185,3757,19402,4270
11740,10485,6995,2712,2812,19834.5,9898,7123.25,428.75,40190,15101,575,711,1097,5339,5301.75,2352,3935.75,35568,6267,23158,1233,1571,5334.5,3326,3946,19703,4277
12066,10664,7183,2946,2872.5,21704.5,10107.5,7653,450.25,43032.75,16337,638,700,1198,5737,5617.25,2491,4169.75,35236,6589,25342,1341,1749.75,5710.25,3398,4151,19974,4231
12498,11082,7378,3162,3123.5,23641,10534.5,7936.75,477,46452.75,17517,663,685,1271,6137,6009.25,2666,4312.25,39921,6790,27578,1414,1881,5830.75,3289,4304,20956,4430
12746,11495,7458,3271,3435.5,24266,10927.25,8330.5,502,48939.25,17878,641,667,1263,6457,6336.75,2788,4427,42215,6568,28471,1456,1965,5815.75,3099,4370,22142,4782
12865,11537,7488,3304,3672.5,23729.5,11174.75,8683.25,514.5,50460,17730,630,663,1252,6723,6464.5,2821,4536,43655,7191,28566,1467,2008,5729.75,2985,4465,22915,4983
12900,11436,7450,3307,3704.5,22909,11156.75,8881.5,529,50942.75,17208,609,661,1310,6830,6494.75,2918,4589.25,44572,6899,27766,1530,2020.75,5595.5,2952,4543,22833,5029
12773,11232,7490,3348,3664,21997,11291.5,8966.5,530.75,50524,16829,633,653,1356,6644,6277.75,2883,4562.25,46145,6036,26085,1523,1987.5,5532,2773,4576,22741,5096
12548,10995,7497,3251,3620.5,20631,11223.75,8984,513.75,49126,16886,622,653,1338,6488,6075.75,2818,4445.25,44288,6236,25414,1471,1888.5,5361,2697,4411,22865,5147
12449,11008,7542,3164,3554.5,20026,11078.5,8554.75,502,48004.75,16799,611,629,1283,6340,5954.25,2737,4304,42008,5918,25195,1416,1801.25,5281.5,2735,4249,22799,4968
12063,10876,7558,3098,3463,19848.5,10972,8428.5,494,46989.5,17032,622,643,1243,6276,5953,2652,4266.5,40099,6693,25089,1282,1773.5,5312.5,2828,4088,21703,4851
12060,11165,7585,3152,3437.5,21328.5,11045,8369.5,492.75,46789.75,16873,653,698,1211,6097,5884,2649,4288,38714,5723,25383,1279,1793.75,5406,3043,4233,20980,4740
12389,11555,7717,3345,3467,23788,11387.5,8253.5,493.25,46989.75,17068,649,764,1200,5832,5992.75,2619,4335.25,38696,6195,26067,1275,1808,5539,3596,4446,20781,4693
12720,11781,7768,3406,3578,25564,11594.5,8413.75,498,47799,17149,657,817,1206,5771,5965.5,2668,4463,39798,5933,27051,1320,1842.25,5762,3748,4677,21132,4789
13187,11899,7676,3305,3652,26080,11595.5,8358.5,501,47589,17426,662,801,1206,5783,5959,2709,4652,40726,6603,28729,1336,1924.25,6050.25,3935,4992,21827,4970
12607,11984,7402,3185,3584,26116,11741.75,8114,485.25,46448.25,18020,654,769,1216,5826,5937.75,2733,4832.5,39860,5794,29076,1430,2036.5,6371.75,3997,5125,22861,5329
12327,11813,7533,3126,3502,25364.5,11968.75,8058.75,479.75,45005.75,17791,658,768,1188,5695,5682.75,2634,4713.25,39841,5312,27814,1388,1985.75,5993.75,3845,4749,24175,5560
12259,11229,7492,3035,3442,23895.5,11758.5,8138.25,470.5,43419.75,16740,610,724,1090,5480,5568.5,2487,4451.25,41263,5885,25733,1269,1915.25,5526,3650,4400,23926,5587
12086,11158,7199,2883,3356,22049,11190.75,7933.75,447.75,40556.25,15440,555,682,1023,5206,5170,2344,4174.25,41812,6724,23822,1178,1751.75,5103,3360,4110,22220,5264
11821,11196,6912,2762,3152,20341,10673,7678.25,424,38206.5,14362,516,654,988,4896,4879.75,2232,3863.5,39568,6300,21878,1066,1563.5,4858,3141,3809,20819,4870
11528,10992,6695,2673,2993.5,19653,10265.25,7303.25,402,36380.5,13702,498,633,942,4829,4602.75,2118,3662.75,37526,6727,20667,1025,1454.5,4695.25,3005,3751,19765,4514
11305,10688,6664,2629,2864.5,19126,9959.5,6962.25,390,35244.25,13244,506,623,915,4776,4528,2087,3527.75,35962,6499,19798,1009,1366.5,4629.25,2912,3660,18769,4250
11263,10343,6517,2605,2763,18496.5,9770.25,6648.75,387.75,34657.25,13105,495,607,903,4810,4397.5,2092,3457,33917,6909,19242,993,1328.75,4584.75,2917,3596,18135,4085
11216,10229,6432,2574,2700,17981.5,9661,6690.5,387.25,34704.25,12898,455,588,898,4897,4380.25,2085,3459.5,32606,5747,19104,969,1329.5,4545.5,2919,3630,17877,3981
11047,9899,6493,2511,2673.5,17455,9623.75,6837,391.25,34842,12501,483,640,942,4781,4482.25,2084,3419.5,32534,5713,19270,991,1343.75,4449.5,2957,3658,17701,3937
11168,9842,6562,2594,2660.5,17934,9377.25,6823.25,385.75,35236,12860,544,671,1021,4937,4683.25,2173,3558.75,32696,5801,19143,1030,1423,4623.25,3157,3974,17981,3919
11320,10309,6745,2825,2664,19241,9454.25,6989.5,400.25,37437.25,13914,590,655,1120,5269,4955.5,2325,3806,33940,6469,20384,1130,1578.25,4738.75,3461,4407,17722,3839
11634,10808,6922,3034,2832,20742.5,9877.25,7382,420.5,40512.75,14841,622,641,1198,5674,5337.5,2534,4083.25,36161,6739,22432,1241,1758.5,4765.25,3739,4854,18071,3946
11916,11060,7020,3175,3086,21597,10305.5,7648,443.75,43078.5,15235,630,634,1220,6003,5746.75,2759,4331.75,38765,6666,24843,1304,1942.75,4760.75,3892,5304,18913,4156
12615,11055,7128,3217,3323,21179,10530.25,7842.25,462.75,44669.5,15254,597,641,1207,6232,6050.75,2845,4500.25,40703,6825,26114,1426,2072.5,4701.5,3943,5478,19811,4381
12325,11321,7158,3223,3485.5,20307,10614.5,8342.75,487.25,46094.25,14839,582,644,1205,6379,6223.5,2904,4670,42402,6927,26390,1519,2167,4692,3968,5683,20215,4637
12285,11482,7125,3180,3585,19929.5,10662.25,8413.75,495,45856.5,14766,578,640,1218,6184,6123,2794,4679.5,44546,6394,26753,1495,2121.25,4665.75,3871,5712,20661,4807
12063,11589,7069,3291,3638,19348.5,10633.25,8060.5,474.75,43908.75,15014,586,640,1239,6124,5973,2702,4642.5,42737,6708,24731,1415,1991.25,4556.25,3777,5184,21391,4897
11901,11973,7113,3312,3618,19208,10581.5,7832,457.5,42211.75,14883,618,637,1239,6042,5862,2631,4657.5,40191,6179,23177,1356,1852,4614.75,3714,5014,21690,4679
11990,11833,7111,3256,3534.5,20206.5,10510,7524,444,41262,14936,615,646,1187,6131,5775,2559,4679.25,38185,6953,22760,1305,1777.25,4742.5,3861,4811,20416,4484
12332,11922,7181,3277,3466,22629,10630.25,7438,437.25,40975.75,15119,637,705,1199,6155,5775.75,2628,4730.5,36910,7087,23292,1276,1773.5,4882.5,4070,4610,19601,4376
12463,12400,7295,3519,3499.5,25014.5,11115,7655.25,443.25,42812.5,15333,653,772,1189,6088,5786.25,2624,4751.5,37171,6551,24483,1263,1799.5,5131.5,4307,4531,19320,4352
12572,12719,7385,3567,3604,26386,11274.5,7982.5,460,45147.25,16032,665,820,1211,6192,5907.75,2690,4827.75,38628,6725,25312,1296,1835,5363.75,4476,4637,19795,4486
12566,12671,7396,3453,3684,25992,11481.75,8226.5,472.5,44930.25,16599,685,811,1229,6309,5994.5,2713,4904.25,40339,5692,26185,1414,1920.75,5671.75,4481,4873,20695,4712
12779,12599,7197,3342,3687.5,26043.5,11824.25,8091.75,461.5,44698.5,17048,675,784,1229,6363,5925,2726,4941.5,40147,5871,27130,1447,2033.5,5916.25,4353,5037,21912,5066
12652,12743,7431,3266,3606.5,25170.5,12081,8058,460.25,44895.5,16903,660,773,1178,6215,5689.5,2622,4717.25,40372,6944,26965,1391,2013.5,5560.75,4079,4692,23585,5370
12397,12171,7406,3162,3535.5,22945.5,11877,8093,450.25,44046.5,15989,594,717,1064,6095,5704,2447,4406.25,41327,6863,25035,1308,1946.5,5132.75,3764,4351,24049,5568
12080,11546,7027,3001,3424,19977.5,11237,7813.5,421,41064,14926,526,666,979,5838,5332.5,2317,4147,41502,6653,22910,1195,1735.5,4816,3421,4092,22439,5233
11813,11222,6708,2871,3112.5,18527.5,10668,7444.25,395.5,39036,14034,510,633,910,5621,5106.5,2249,3860.75,39254,6516,21022,1134,1512.75,4631,3160,3795,20883,4815
11442,11520,6541,2860,2946.5,18176.5,10214,7203.5,379.25,37742,13506,480,620,911,5681,4833.75,2161,3697.5,37626,6002,19722,1081,1377.75,4518.5,3019,3688,19878,4538
11367,11500,6447,2808,2823.5,17741,9994.5,7028.75,373.25,37126,13405,474,618,911,5545,4764.75,2128,3564.75,36362,5996,19249,1049,1317.25,4495.75,2968,3618,19099,4317
11385,11325,6439,2757,2737.5,17054,9874.75,6944.75,376,37678.25,13446,475,611,898,5476,4719.75,2122,3546.75,34318,6054,19161,1068,1300.5,4544.75,2984,3625,18717,4190
10989,11119,6718,2776,2701.5,16989.5,9918.5,7064.5,388.25,39557.5,13665,495,627,942,5565,4893.75,2200,3672,33829,6051,19559,1098,1327.5,4686.5,3148,3731,18584,4095
11336,11162,7397,2891,2706,18157.5,10272.25,7408,420,43033.75,14408,596,761,1149,5948,5571.5,2372,3952.5,36011,5996,21097,1218,1423.25,5149.25,3554,3918,19015,4070
12514,11986,7891,3360,2774,21358.5,11068,8177.25,486,50334,17438,704,867,1339,7016,6674.5,2811,4690.5,39805,6845,25360,1511,1733.5,5883.5,3918,4527,20835,4230
13690,13082,8085,3855,2987,24506,12200.5,8962.75,555.5,55706.5,19644,792,892,1468,7597,7431.5,3052,5072,39511,7123,30642,1611,2007.25,6324,4160,5102,23148,4526
13808,13588,8131,4067,3528.5,24980.5,12992.75,9473.75,600,58598.5,20710,804,850,1534,7794,7680,3206,5097.75,47303,7265,34684,1568,2116.25,6389,4199,5503,24777,5068
13916,14001,8125,4126,3926.5,24573.5,13374.25,9711.5,618.5,59422.25,21161,784,829,1525,7850,7650.25,3277,5087.75,48482,6926,35589,1471,2148.5,6334,4063,5809,25211,5847
13640,14100,8111,4216,3981,23268,13510.5,10068.25,625.5,59515.75,21052,768,830,1490,7754,7698.25,3216,5015,48696,6899,34528,1394,2105.5,6192.5,4023,5873,25463,6063
13260,13717,8174,4143,3962.5,22686.5,13599.5,10035.25,635.25,59398.75,21407,762,847,1442,7781,7827.75,3207,4967,49046,8167,34774,1357,2108,6113.25,4020,5995,25291,5984
13393,13708,8177,4090,3958,22918.5,13518,9777.75,625.25,58998.25,21310,778,973,1472,7811,7559.25,3181,4981,50266,7766,33113,1356,2091,6132.25,4018,6055,25310,6001
13419,13078,8130,4114,3952,22722,13520.5,9634.25,618.5,58639.5,21434,771,1001,1463,7741,7242.75,3130,4910.25,49242,6781,32955,1376,2000.25,6053.5,3979,5917,25448,5859
13328,13416,8029,4038,3936.5,22207,13405.5,9601.25,608.75,57498.25,21107,768,967,1426,7533,7053,3038,4876.5,47835,7590,33215,1389,1953.25,6024.25,3948,5695,25576,5786
13344,13655,7989,3971,3877.5,22515.5,13398.5,9576.25,590.75,57173.75,20803,798,954,1418,7442,6831.75,2984,4857.75,46098,7738,33051,1377,1918.75,6070,3887,5307,24911,5916
13242,13625,8009,4098,3903,24354,13564.25,9553.75,581,56213.5,20624,774,933,1410,7267,6699.25,2967,4944.75,44644,6809,32775,1387,1933.75,6051,3882,5133,24773,5911
13297,13949,7840,4232,3963.5,26478.5,14140.5,9807.5,582.75,56867.75,20363,775,933,1406,7193,6814.25,2936,5003.25,44240,6681,32221,1413,1981.75,6204.5,4055,5116,24792,5850
13604,13010,7893,4147,4086,27964.5,14091.75,9895.75,589.25,57754.5,20472,780,916,1380,7077,6965.5,2932,5114.25,45740,7205,32324,1483,2020.5,6409.25,4214,5137,24857,5820
13567,13147,7742,3942,4051,28859.5,13872.75,9539.5,581.25,57271.75,20791,757,882,1380,7120,6956.5,2990,5284,46687,6548,33666,1582,2110.75,6679.75,4320,5384,25320,5947
13462,13332,7493,3723,3935,28267,13717.25,9036,551.25,55362.75,20916,779,832,1356,7006,6891.25,3021,5381.5,44690,6497,34353,1622,2216.75,6798.75,4303,5503,26378,6262
13343,13049,7573,3586,3834,27265.5,13466,8915,532.25,53605.75,20174,709,816,1254,6866,6574,2906,5178.75,43213,6931,33227,1547,2165.25,6238.75,4103,4994,27414,6439
13379,12877,7451,3448,3769,25116,12913,8929.5,508.75,50372,18461,644,731,1131,6521,6300,2716,4872.25,44122,6627,30044,1443,2050.75,5650.75,3824,4531,26664,6407
12817,12238,7027,3210,3646.5,22421,12080.75,8414.25,472.75,46751.25,16925,578,676,1045,6045,5827.25,2568,4649.5,44244,6417,27009,1295,1846.5,5288.25,3432,4205,24204,5992
12315,11677,6746,3114,3314.5,20644.5,11347.25,7917,444.25,43948.25,15910,556,649,988,5745,5533.75,2430,4331,41727,6238,24253,1225,1611.25,5145.75,3180,3936,22563,5437
11920,11503,6607,3096,3094,20052.5,10902.25,7601.25,422.5,42131,15225,533,642,960,5715,5228.75,2332,4121.5,40160,6678,22914,1173,1479.25,5025.25,3069,3810,21501,5031
11543,11195,6491,3020,2974.5,19548.5,10662,7451,413.75,41528,14936,525,632,950,5599,5106.75,2313,3936,39051,6180,22226,1128,1425,4933.25,3014,3782,20697,4773
11343,10904,6392,2982,2888,18947,10509.25,7358.75,416,41730.25,14865,536,626,957,5510,4979,2311,3898,37236,6096,22081,1140,1409.25,4960.25,3036,3764,20194,4602
11381,11287,6482,2945,2854,18789.5,10502.5,7373,427.75,43287.5,15067,551,622,1010,5607,5161.25,2371,3979.75,36499,6135,22543,1154,1436,5082.75,3144,3870,19960,4503
11652,11775,7140,3086,2845.5,19540,10761.5,7648.25,458.5,46215.25,15553,647,760,1214,5848,5709.25,2506,4174.25,38364,6254,23673,1224,1534.75,5412.75,3519,4118,20357,4490
12580,12909,7664,3576,2881,22692,11419.5,8403,519.75,53074.75,17994,749,882,1375,6841,6735.5,2885,4798.25,41988,6656,27076,1569,1800.25,6126.5,3870,4670,22078,4575
13565,13821,7916,3976,3097.5,25789.5,12449.25,9067.75,584.75,58400.5,19886,845,1015,1482,7311,7444.25,3117,5222.25,41392,6883,32140,1704,2078,6561,4088,5220,24511,4766
13859,14406,8051,4099,3637,25736,13190.25,9412.75,627.25,60764,20588,885,1045,1537,7452,7762,3159,5340.75,46123,7261,36555,1760,2210.25,6704,4127,5682,26087,5345
13796,14538,8193,4244,4003,24791.5,13402,9767.5,639.75,61261.25,20530,871,1083,1556,7480,7914.25,3200,5467.75,48167,7767,37802,1753,2272.5,6552.75,4021,5953,26401,6072
13817,14597,8259,4444,4037.5,23886,13278.5,9702.5,640.5,61341.75,20208,860,1075,1575,7415,8213,3151,5514,48495,7721,37201,1751,2266,6461.75,3952,6095,26295,6201
13600,14237,8217,4417,3981,24051.5,13233.75,9704,646,61782.25,20390,830,1149,1610,7494,8453,3222,5518.25,48726,7638,36922,1801,2314.75,6385.75,3852,6371,26262,6133
13453,13836,8057,4385,3946.5,24102,13148.75,9501,636,61626,20774,859,1097,1607,7574,8478.25,3270,5505,49413,7706,35324,1846,2318,6370,3848,6251,26297,6187
13555,13784,7936,4484,3941,23436.5,13163.75,9363.75,626.25,60567.75,20790,842,1041,1526,7620,8358.75,3256,5364.5,50595,7617,34947,1819,2300,6237.5,3833,5988,26209,5974
13427,13555,7957,4456,3929,23188.5,13120.5,9247.75,612.25,59508.75,20549,820,1092,1477,7498,8095.5,3195,5295.75,49421,6789,35652,1791,2228,6151,3819,5614,26039,5938
13321,13491,7977,4373,3862,23742,13118,9188.75,597.75,58950.25,20869,800,1055,1448,7565,7907.75,3147,5256.75,46659,7514,35382,1719,2176.5,6180.5,3802,5344,25539,6001
13196,13690,8081,4349,3869,25743.5,13090.5,9164.25,585.25,57911,20640,788,1025,1439,7540,7864.25,3177,5310.75,45118,6786,35659,1736,2187.5,6257.75,3872,5266,25054,5953
13261,13722,8105,4503,3946,27946,13567.25,9285,585.5,57943,20588,784,967,1393,7530,7797,3143,5350.25,44191,7501,34595,1689,2175.25,6307,4072,5350,25205,5845
13445,13847,8082,4419,4061.5,29204.5,13449.25,9363.75,592.5,59439,20736,776,923,1387,7411,7748.5,3147,5410,44875,7364,34052,1718,2200.25,6470.5,4266,5483,25467,5790
13518,14233,7887,4190,4071,29928.5,13256.25,9104.5,589.25,59776.25,21038,763,894,1365,7410,7508,3178,5476.25,45717,6884,34766,1756,2221.75,6670.75,4290,5684,26145,5910
13476,13664,7556,3992,3956.5,29271,13148,8953,559.75,56674.5,21216,753,847,1333,7196,7199.5,3142,5462.25,44622,6865,34766,1742,2292,6807,4253,5740,27160,6299
13427,13380,7667,3856,3888.5,29062.5,13191,8873,540.75,55010.25,20394,729,821,1266,6930,6759,2944,5223.25,43864,6900,33049,1600,2237,6255.75,4010,5215,28523,6422
13482,12737,7466,3677,3841,26430,12796.5,8789.5,514.5,52124,18725,676,743,1142,6595,6500.75,2744,4928.5,44631,6763,30099,1499,2112.25,5672.25,3758,4746,27579,6360
13239,11936,7049,3545,3700.5,23419,12065.5,8560.25,476.25,48695.75,17172,580,688,1056,6156,6018,2598,4739.25,44311,6430,27163,1376,1895,5290.5,3380,4341,24833,5934
12974,11554,6728,3493,3349.5,21906.5,11279.75,7967.25,448,45832.75,16090,545,655,1008,5723,5779.5,2471,4442.75,41661,6507,24917,1269,1667,5097.25,3112,4011,23061,5386
12466,11844,6636,3310,3114.5,21502,10719.5,7716.75,426,44245.25,15484,519,645,992,5756,5545.25,2383,4232.75,39906,6335,23372,1231,1533,4987,2979,3912,21849,5081
12187,11482,6629,3277,2986.5,21122,10463.75,7545.5,418.5,43443,15139,510,644,985,5611,5476.25,2350,4029,38851,6169,22574,1192,1492.25,4958.75,2944,3868,20942,4806
11924,11176,6553,3303,2903,20583.5,10386.5,7390.25,418.75,43749.75,15125,505,635,1000,5578,5388,2353,3970.25,37127,6853,22419,1168,1472.25,5009,2988,3867,20401,4642
11695,11591,6688,3243,2855,20410.5,10398.75,7527,427.75,44985.5,15183,548,645,1042,5659,5509,2400,4045.75,36638,6348,22514,1204,1489.5,5110.75,3121,3997,20350,4553
11700,11915,7364,3395,2845,21002,10611.25,7922.75,453.75,47468.5,15653,630,774,1229,6043,6124.25,2526,4249.25,38513,6584,23778,1303,1576.25,5436.5,3488,4235,20667,4539
12247,12957,7903,3802,2876.5,24397.5,11284.5,8469,508.5,54115.25,18321,735,899,1395,7074,7109.75,2915,4890,42038,6484,27183,1588,1860.25,6149.75,3817,4835,22121,4571
12925,14337,8233,4197,3091.5,27033.5,12364.5,9031.75,567,59105,20389,814,990,1510,7622,7900,3153,5274.75,45914,7173,32320,1730,2144,6571,4012,5359,24334,4771
13457,15050,8476,4392,3622,27373,13134.5,9478.75,603,62400.75,21423,828,1085,1545,7785,8306.25,3305,5327.5,48297,7884,36552,1749,2286.75,6685.75,4070,5811,25891,5360
13523,15068,8539,4454,4086,26821.5,13288.75,9646,619.75,61763.25,21660,820,1100,1508,7909,8479.5,3376,5369.5,49052,7712,37403,1730,2338,6644.75,4020,6067,26144,5994
13458,15443,8584,4465,4009.5,25826,13206.75,9690.5,629.25,62558.5,21463,807,1055,1452,7841,8594.25,3319,5315.25,48903,7433,37214,1782,2340.25,6517,4025,6127,25884,6093
13241,15192,8661,4422,3956.5,25416,13132,9711.5,644.25,63599,21637,803,1020,1419,7906,8603.5,3386,5161.25,49252,8166,37528,1852,2404,6566.75,3996,6328,25775,6064
13032,14789,8540,4345,3895.5,25346.5,13016.75,9676.5,629.75,62666,21738,837,932,1447,7972,8439.5,3413,5061,50410,6922,35477,1864,2380.25,6558.25,4037,6296,25611,6121
12890,14758,8438,4341,3871.5,24822,12943.5,9376,608,60968.25,21529,844,903,1467,7926,8372.75,3349,4940.5,49162,7368,35031,1813,2279,6407.75,4015,6094,25865,5923
12777,14568,8411,4307,3812,24551,12829,9009.5,587,59030.25,21137,828,993,1467,7726,8236.75,3245,4831,47746,7183,35408,1720,2150.25,6376.5,4029,5678,25462,5846
12766,14107,8476,4275,3778,24943,12665.5,8815.25,571,57554,21024,814,971,1439,7680,8057,3178,4804.5,45670,7722,35189,1603,2145.25,6414,4021,5413,24785,6027
12904,13501,8476,4184,3794.5,26183,12568,8597,559.25,55982.75,21045,802,980,1416,7626,7818.25,3205,4927.5,44244,6850,35287,1598,2140.75,6370.5,4094,5189,24491,5951
12596,13650,8487,4187,3859,27883.5,12811.5,8655.5,556.25,55549,20892,798,986,1403,7570,7719.75,3156,5046.25,43391,6553,34544,1582,2157.25,6397.25,4292,5081,24663,5851
12647,13453,8567,4099,3980,29020.5,12660.25,8763,556.75,55474,20788,781,933,1399,7420,7578.5,3164,5205.5,44064,7033,33640,1607,2149.5,6573.5,4414,5168,24904,5835
12816,13198,8371,3937,4007.5,29392,12597.25,8634,549.75,55021.75,21079,756,900,1375,7458,7476,3189,5415.25,44825,6437,34362,1712,2221.5,6751.5,4337,5403,25658,5960
12814,13429,7977,3812,3917.5,28616.5,12665.5,8526.25,529,53380.75,21149,723,850,1334,7264,7189.75,3184,5499.75,43773,5599,34514,1704,2329.25,6828.75,4223,5520,26994,6342
12921,13095,8082,3648,3843,28318,12845.25,8441.75,508.75,51398.75,20456,701,828,1249,6986,6761.5,3018,5291.75,42963,6616,33311,1625,2297.75,6325.5,4015,5000,28093,6437
12864,12812,7988,3510,3780.5,25545,12499.5,8533.5,490,48049.25,18857,633,758,1129,6655,6439.5,2811,5009.75,44058,6772,30256,1513,2189.5,5712.75,3761,4564,26944,6408
12776,11940,7544,3278,3645.5,22560,11766.5,8252,460.5,44359.5,17399,569,704,1049,6247,5947.75,2657,4796.75,44099,6150,27623,1396,1947.5,5331.5,3442,4192,24620,6009
12711,11924,7239,3144,3295.5,20694.5,11014.5,7786.75,426.75,41318.25,16360,554,675,1015,5964,5677.5,2527,4478.75,41407,6333,25040,1262,1706,5163,3182,3877,22959,5466
12455,11462,7077,3083,3052,20050,10470,7291.25,400.25,39419.75,15801,515,664,977,6016,5354.5,2428,4240.75,39362,7054,23485,1227,1567.5,5044.25,3064,3840,21838,5084
12300,11567,7006,2999,2921.5,19572.5,10185.25,7044.75,386.5,38523.5,15444,525,656,984,5863,5266.5,2401,4071.25,37800,5467,22811,1191,1511.25,4969,3025,3800,20829,4806
12242,11578,6944,2936,2842,19151,10007.25,6923.75,383,38061,15409,540,650,984,5806,5127.5,2406,4016.75,35668,6176,22454,1189,1496.5,5003.5,3040,3791,20572,4688
12256,11364,6941,2883,2792,19072.5,9947,6860,379.75,38324.25,15440,558,676,1014,5911,5085,2470,4109.75,34516,6920,22703,1227,1526.75,5070.75,3172,3941,20359,4593
12216,11363,7208,2849,2769.5,19915,9910.25,6866.25,380.25,37385.25,15965,638,817,1188,6243,5110.25,2595,4340.25,34476,6921,23709,1330,1598.25,5405.5,3526,4184,20650,4542
12539,11674,7467,2970,2810.5,23221.5,9847.5,6983.25,381.5,37413,18596,734,913,1316,7240,5171.25,2963,4985.5,35200,6920,27183,1581,1887.25,6159.5,3858,4735,22364,4557
12925,11952,7694,3168,3030.5,26809.5,9959.25,7264.5,399,39369.75,20522,803,975,1353,7768,5407,3181,5381.25,36765,6922,32248,1697,2151.25,6576.25,4143,5383,24588,4774
